ID,X,Y,SIGLA,SIGLA_MOD,OBS,TYPE,SUBTYPE,FORM_PROD,PROF2,PROF,HIGH,CLAS,SUBCLAS,FLUID,START_DRIL,END_DRILL,START_TERM,END_TERM,FR_fr_quan,FR_sand_mt,FR_inj_w_m,FR_inj_co2,FR_w+s,FR_fr_star,FR_fr_end
23233,-69.360759999999999,-37.410130000000002,CSJ.Nq.ET-427,CSJ.NQ.ET-427,,CONVENCIONAL,No informado,huitrin,,1349,879,EXPLOTACION,DESARROLLO,Petrolifero,24/02/2002,02/03/2002,10/03/2002,17/03/2002,1,11,52,0,57,11/07/11,11/07/11
23589,-69.308790000000002,-37.385480000000001,CSJ.Nq.ET.i-708,CSJ.NQ.ET.I-708,,CONVENCIONAL,No informado,agrio,,1447,856,SERVICIO,INYECTOR DE AGUA,Petrolifero,24/02/2005,02/03/2005,15/07/2005,23/07/2005,1,21,50,0,58,06/08/12,06/08/12
87094,-68.630505999999997,-38.834814999999999,TPT.Nq.PVe.x-1,TPT.NQ.PVE.X-1,,CONVENCIONAL,No informado,lotena,,2204,583,EXPLORACION,EXPLORACION,Petrolifero,24/04/2012,11/05/2012,01/06/2012,16/06/2012,1,231,1480,0,1572,03/13/22,03/13/22
80048,-69.268699999999995,-37.383760000000002,CA.Nq.ET-863,CA.NQ.ET-863,,CONVENCIONAL,No informado,huitrin,,1333,838,EXPLOTACION,DESARROLLO,Petrolifero,25/06/2008,29/06/2008,15/07/2008,22/07/2008,1,14,61,0,67,10/16/11,10/16/11
78043,-69.267459000000002,-37.388201000000002,CA.Nq.ET-857,CA.NQ.ET-857,,CONVENCIONAL,No informado,huitrin,,1337,835,EXPLOTACION,DESARROLLO,Petrolifero,25/10/2007,29/10/2007,10/11/2007,19/11/2007,1,10,56,0,60,09/30/11,09/30/11
87037,-69.248779999999996,-37.392440000000001,CHA.Nq.ET-1263,CHA.NQ.ET-1263,,CONVENCIONAL,No informado,huitrin,,1351,830,EXPLOTACION,DESARROLLO,Petrolifero,26/02/2012,03/03/2012,15/04/2012,19/04/2012,1,0,50,0,50,04/17/12,04/17/12
93075,-68.359003000000001,-38.869264999999999,APS.Nq.ADC-1018,APS.NQ.ADC-1018,,CONVENCIONAL,No informado,quintuco,,2408,291,EXPLOTACION,DESARROLLO,Petrolifero,27/02/2015,18/03/2015,11/04/2015,01/05/2015,1,15,50,43,56,04/11/15,05/02/15
84753,-69.327399999999997,-37.382570000000001,CHA.Nq.ET.a-1202,CHA.NQ.ET.A-1202,,CONVENCIONAL,No informado,huitrin,,1338,871,EXPLOTACION,AVANZADA,Petrolifero,27/04/2010,07/05/2010,21/06/2010,01/07/2010,1,8,38,0,41,06/26/10,06/26/10
80746,-69.257050000000007,-37.390450000000001,CA.Nq.ET-922,CA.NQ.ET-922,,CONVENCIONAL,No informado,huitrin,,1391,823,EXPLOTACION,DESARROLLO,Petrolifero,27/08/2008,31/08/2008,03/10/2008,11/10/2008,1,11,33,0,37,04/05/11,04/05/11
87899,-69.350549999999998,-37.400080000000003,CHA.Nq.ET-1208,CHA.NQ.ET-1208,,CONVENCIONAL,No informado,huitrin,,1243,891,EXPLOTACION,DESARROLLO,Petrolifero,27/09/2012,03/10/2012,03/11/2012,09/11/2012,1,21,85,0,94,11/05/12,11/05/12
76536,-69.271069999999995,-37.383339999999997,CSJ.Nq.ET-839,CSJ.NQ.ET-839,,CONVENCIONAL,No informado,huitrin,,1314,840,EXPLOTACION,DESARROLLO,Petrolifero,28/01/2007,02/02/2007,13/02/2007,18/02/2007,1,13,74,0,79,09/29/11,09/29/11
83554,-69.242699999999999,-37.388979999999997,CHA.Nq.ET-950,CHA.NQ.ET-950,,CONVENCIONAL,No informado,huitrin,,1367,831,EXPLOTACION,DESARROLLO,Petrolifero,28/01/2010,02/02/2010,26/02/2010,04/03/2010,1,11,34,0,38,03/01/10,03/01/10
84639,-69.203249999999997,-37.378650000000000,CHA.Nq.ET.a-1177,CHA.NQ.ET.A-1177,,CONVENCIONAL,No informado,huitrin,,1385,767,EXPLOTACION,AVANZADA,Petrolifero,28/06/2010,03/07/2010,14/09/2010,26/09/2010,1,8,42,0,45,09/20/10,09/20/10
86368,-69.217680000000001,-37.381970000000003,CHA.Nq.ET-1186,CHA.NQ.ET-1186,,CONVENCIONAL,No informado,huitrin,,1373,803,EXPLOTACION,DESARROLLO,Petrolifero,28/06/2011,05/07/2011,08/12/2011,13/12/2011,1,10,101,0,105,12/10/11,12/10/11
84736,-69.224649999999997,-37.386080000000000,CHA.Nq.ET-1187,CHA.NQ.ET-1187,,CONVENCIONAL,No informado,huitrin,,1410,814,EXPLOTACION,DESARROLLO,Petrolifero,28/08/2010,04/09/2010,05/11/2010,12/11/2010,1,10,34,0,38,11/08/10,11/08/10
84735,-69.230990000000006,-37.385359999999999,CHA.Nq.ET-1162,CHA.NQ.ET-1162,,CONVENCIONAL,No informado,huitrin,,1317,808,EXPLOTACION,DESARROLLO,Petrolifero,28/09/2010,03/10/2010,19/11/2010,24/11/2010,1,10,35,0,39,11/21/10,11/21/10
23468,-69.357579999999999,-37.407769999999999,CSJ.Nq.ET.i-599,CSJ.NQ.ET.I-599,,CONVENCIONAL,No informado,huitrin,,1346,882,SERVICIO,INYECTOR DE AGUA,Petrolifero,29/03/2004,03/04/2004,10/04/2004,16/04/2004,1,10,54,0,58,12/05/11,12/05/11
77714,-69.264750000000006,-37.384450000000001,CA.Nq.ET-859,CA.NQ.ET-859,,CONVENCIONAL,No informado,huitrin,,1328,836,EXPLOTACION,DESARROLLO,Petrolifero,29/08/2007,02/09/2007,16/09/2007,24/09/2007,1,22,68,0,77,05/27/12,05/27/12
86371,-69.210960000000000,-37.383710000000001,CHA.Nq.ET-1361,CHA.NQ.ET-1361,,CONVENCIONAL,No informado,huitrin,,1274,811,EXPLOTACION,DESARROLLO,Petrolifero,29/09/2011,07/10/2011,19/11/2011,29/11/2011,1,12,43,0,48,11/27/11,11/27/11
89173,-68.616549000000006,-38.841200000000001,TPT.Nq.PAS-4,TPT.NQ.PAS-4,,CONVENCIONAL,No informado,lotena,,2104,626,EXPLOTACION,DESARROLLO,Petrolifero,30/08/2013,16/09/2013,24/09/2013,18/10/2013,1,0,0,0,0,09/30/13,09/30/13
85586,-69.269499999999994,-37.380009999999999,CHA.Nq.ET-1120,CHA.NQ.ET-1120,,CONVENCIONAL,No informado,huitrin,,1423,849,EXPLOTACION,DESARROLLO,Petrolifero,31/08/2011,06/09/2011,26/09/2011,03/10/2011,1,9,68,0,72,09/28/11,09/28/11
99351,-67.621030000000005,-38.785522999999998,APS.RN.ELO-1002,APS.RN.ELO-1002,,CONVENCIONAL,No informado,lajas,,2812,390,EXPLOTACION,DESARROLLO,Petrolifero,31/08/2019,23/09/2019,17/10/2019,05/11/2019,1,38,92,87,107,10/17/19,11/05/19
22897,-69.198989999999995,-37.366360000000000,SJ.Nq.ET.i-153,SJ.NQ.ET.I-153,,No informado,No informado,huitrin,,1234,780,No informado,No informado,Petrolifero,,,,,1,0,28,0,28,01/18/10,01/18/10
22977,-69.423659999999998,-37.391109999999998,SJ.Nq.ET-218,SJ.NQ.ET-218,,No informado,No informado,huitrin,,1479,985,No informado,No informado,Petrolifero,,,,,1,9,54,0,57,12/21/10,12/21/10
83313,-69.244249999999994,-37.385890000000003,CHA.Nq.ET-938,CHA.NQ.ET-938,,No informado,No informado,agrio,,828,823,No informado,No informado,Petrolifero,,,,,1,9,44,0,48,01/19/10,01/19/10
87326,-69.386623000000000,-38.897781999999999,APA.Nq.NL-59,APA.NQ.NL-59,,No informado,No informado,precuyo,,1900,722,No informado,No informado,Petrolifero,,,,,1,300,100,0,220,08/09/12,08/09/12
94220,-69.297494000000000,-38.625180999999998,YPF.Nq.RDM-101(d),YPF.NQ.RDM-101,,NO CONVENCIONAL,TIGHT,mulichinco,,1983,554,EXPLOTACION,DESARROLLO,Otro tipo,08/10/2015,26/10/2015,01/12/2015,11/12/2015,1,136,586,0,640,12/05/15,12/05/15
96453,-69.251288000000002,-38.622684000000000,YPF.Nq.RDM-140(d),YPF.NQ.RDM-140,,NO CONVENCIONAL,TIGHT,mulichinco,,1919,514,EXPLOTACION,DESARROLLO,Otro tipo,09/04/2017,22/04/2017,30/05/2017,03/07/2017,1,52,780,0,801,06/07/17,06/07/17
94710,-69.365435000000005,-38.635199999999998,YPF.Nq.RDM-120(d),YPF.NQ.RDM-120,,NO CONVENCIONAL,TIGHT,mulichinco,,1970,611,EXPLOTACION,DESARROLLO,Otro tipo,10/03/2016,23/03/2016,28/03/2016,06/04/2016,1,88,234,0,269,03/31/16,03/31/16
96454,-69.252825000000001,-38.597710999999997,YPF.Nq.RDM-143(d),YPF.NQ.RDM-143,,NO CONVENCIONAL,TIGHT,mulichinco,,1838,509,EXPLOTACION,DESARROLLO,Otro tipo,11/06/2017,25/06/2017,28/07/2017,09/08/2017,1,180,586,0,658,08/03/17,08/03/17
94494,-69.266260000000003,-38.595582000000000,YPF.Nq.RDM-76(d),YPF.NQ.RDM-76,,NO CONVENCIONAL,TIGHT,mulichinco,,1827,506,EXPLOTACION,DESARROLLO,Otro tipo,11/12/2015,29/12/2015,10/02/2016,25/02/2016,1,224,586,0,675,02/13/16,02/13/16
95972,-69.266351000000000,-38.595863999999999,YPF.Nq.RDM-190(d),YPF.NQ.RDM-190,,NO CONVENCIONAL,TIGHT,mulichinco,,1926,506,EXPLOTACION,DESARROLLO,Otro tipo,12/02/2017,24/02/2017,03/03/2017,14/03/2017,1,200,457,0,537,03/08/17,03/08/17
97635,-67.815788999999995,-39.006922000000003,YEA.RN.EFO-369(d),YEA.RN.EFO-369,,NO CONVENCIONAL,TIGHT,lajas,,3947,248,EXPLOTACION,DESARROLLO,Otro tipo,15/01/2018,04/02/2018,28/06/2018,27/08/2018,1,53,731,0,752,06/28/18,06/28/18
95024,-69.311113000000006,-38.610498000000000,YPF.Nq.RDM-131(d),YPF.NQ.RDM-131,,NO CONVENCIONAL,TIGHT,mulichinco,,1861,492,EXPLOTACION,DESARROLLO,Otro tipo,17/06/2016,08/07/2016,16/07/2016,24/07/2016,1,225,559,0,649,07/18/16,07/18/16
94413,-69.273093000000003,-38.614032999999999,YPF.Nq.RDM-85(d),YPF.NQ.RDM-85,,NO CONVENCIONAL,TIGHT,mulichinco,,1958,542,EXPLOTACION,DESARROLLO,Otro tipo,17/12/2015,03/01/2016,17/01/2016,26/01/2016,1,221,586,0,674,01/20/16,01/20/16
94495,-69.262253000000001,-38.585954999999998,YPF.Nq.RDM-82(d),YPF.NQ.RDM-82,,NO CONVENCIONAL,TIGHT,mulichinco,,1886,546,EXPLOTACION,DESARROLLO,Otro tipo,21/01/2016,05/02/2016,09/02/2016,21/02/2016,1,248,586,0,685,02/15/16,02/15/16
94900,-69.377352999999999,-38.625256000000000,YPF.Nq.RDM-118(d),YPF.NQ.RDM-118,,NO CONVENCIONAL,TIGHT,mulichinco,,1970,614,EXPLOTACION,DESARROLLO,Otro tipo,23/04/2016,06/05/2016,09/06/2016,17/06/2016,1,225,586,0,675,06/10/16,06/10/16
95339,-69.252824000000004,-38.598025000000000,YPF.Nq.RDM-142(d),YPF.NQ.RDM-142,,NO CONVENCIONAL,TIGHT,mulichinco,,1907,509,EXPLOTACION,DESARROLLO,Otro tipo,26/08/2016,08/09/2016,12/09/2016,19/09/2016,1,225,604,0,694,09/14/16,09/14/16
95973,-69.252556999999996,-38.586362000000001,YPF.Nq.RDM-84(d),YPF.NQ.RDM-84,,NO CONVENCIONAL,TIGHT,mulichinco,,1872,532,EXPLOTACION,DESARROLLO,Otro tipo,28/01/2017,12/02/2017,18/02/2017,03/03/2017,1,177,486,0,557,02/24/17,02/24/17
98215,-69.242800000000003,-38.594197999999999,YPF.Nq.RDM-125(d),YPF.NQ.RDM-125,,NO CONVENCIONAL,TIGHT,mulichinco,,1833,515,EXPLOTACION,DESARROLLO,Otro tipo,28/05/2018,13/06/2018,05/01/2019,31/01/2019,1,135,428,0,482,01/11/19,01/11/19
94496,-69.266026999999994,-38.595838999999998,YPF.Nq.RDM-83(d),YPF.NQ.RDM-83,,NO CONVENCIONAL,TIGHT,mulichinco,,1974,506,EXPLOTACION,DESARROLLO,Otro tipo,31/01/2016,15/02/2016,,,1,239,586,0,681,02/12/16,02/12/16
100217,-67.670471000000006,-38.844512000000002,APS.RN.LMa-1008,APS.RN.LMA-1008,,NO CONVENCIONAL,TIGHT,lajas,,3520,474,EXPLOTACION,DESARROLLO,Gasifero,01/02/2021,12/03/2021,04/04/2021,01/05/2021,1,71,180,168,208,04/04/21,05/01/21
94412,-69.262373999999994,-38.607039000000000,YPF.Nq.RDM-79(d),YPF.NQ.RDM-79,,NO CONVENCIONAL,TIGHT,mulichinco,,1820,491,EXPLOTACION,DESARROLLO,Gasifero,01/12/2015,14/12/2015,30/12/2015,13/01/2016,1,226,538,0,628,01/06/16,01/06/16
87009,-68.368886000000003,-38.929853000000001,APS.Nq.Sa-1212,APS.NQ.SA-1212,,CONVENCIONAL,No informado,lajas,,1800,276,EXPLOTACION,DESARROLLO,Gasifero,02/03/2012,15/03/2012,29/03/2012,04/04/2012,1,38,99,95,114,03/28/12,04/04/12
81975,-69.185218000000006,-39.078200000000002,AEA.NQ.RCo-1030,AEA.NQ.RCO-1030,,NO CONVENCIONAL,TIGHT,precuyo,,2752,573,EXPLOTACION,DESARROLLO,Gasifero,02/08/2008,12/09/2008,13/09/2008,10/02/2009,1,1045,290,0,708,10/31/10,10/31/10
94493,-69.274064999999993,-38.588763000000000,YPF.Nq.RDM-72(d),YPF.NQ.RDM-72,,NO CONVENCIONAL,TIGHT,mulichinco,,1864,578,EXPLOTACION,DESARROLLO,Gasifero,02/12/2015,18/12/2015,27/01/2016,07/02/2016,1,224,604,0,693,01/30/16,01/30/16
94522,-69.365953000000005,-38.622124999999997,YPF.Nq.RDM-122(d),YPF.NQ.RDM-122,,NO CONVENCIONAL,TIGHT,mulichinco,,1984,638,EXPLOTACION,DESARROLLO,Gasifero,03/01/2016,19/01/2016,27/01/2016,08/02/2016,1,227,586,0,676,02/01/16,02/01/16
95025,-69.262832000000003,-38.607080000000003,YPF.Nq.RDM-141(d),YPF.NQ.RDM-141,,NO CONVENCIONAL,TIGHT,mulichinco,,1908,491,EXPLOTACION,DESARROLLO,Gasifero,03/06/2016,14/06/2016,21/06/2016,01/07/2016,1,219,586,0,673,06/24/16,06/24/16
82564,-69.190117000000001,-39.085985999999998,AEA.NQ.RCo-1037,AEA.NQ.RCO-1037,,NO CONVENCIONAL,TIGHT,precuyo,,2687,571,EXPLOTACION,DESARROLLO,Gasifero,03/07/2009,06/08/2009,06/08/2009,10/09/2009,1,1520,396,0,1004,05/12/12,05/12/12
48191,-68.445127999999997,-38.913248000000003,APS.Nq.Sa-1087,APS.NQ.SA-1087,,CONVENCIONAL,No informado,quintuco,,2083,342,EXPLOTACION,DESARROLLO,Gasifero,04/09/2002,19/09/2002,12/05/2003,23/05/2003,1,19,50,51,58,01/28/13,02/08/13
94634,-69.364822000000004,-38.612433000000003,YPF.Nq.RDM-182(d),YPF.NQ.RDM-182,,NO CONVENCIONAL,TIGHT,mulichinco,,1912,619,EXPLOTACION,DESARROLLO,Gasifero,05/02/2016,25/02/2016,08/03/2016,16/03/2016,1,269,535,0,642,03/11/16,03/11/16
86973,-68.623777000000004,-38.846136999999999,TPT.Nq.CdlP-2,TPT.NQ.CDLP-2,,CONVENCIONAL,No informado,lotena,,1975,602,EXPLOTACION,DESARROLLO,Gasifero,06/04/2012,20/04/2012,,,1,0,0,0,0,06/01/12,06/01/12
94901,-69.377363000000003,-38.625573000000003,YPF.Nq.RDM-119(d),YPF.NQ.RDM-119,,NO CONVENCIONAL,TIGHT,mulichinco,,1965,614,EXPLOTACION,DESARROLLO,Gasifero,06/05/2016,24/05/2016,06/06/2016,21/06/2016,1,225,586,0,675,06/11/16,06/11/16
97839,-67.675832999999997,-38.838332999999999,APS.RN.LMa-1001,APS.RN.LMA-1001,,NO CONVENCIONAL,TIGHT,lajas,,3560,474,EXPLOTACION,DESARROLLO,Gasifero,08/06/2018,09/08/2018,09/09/2018,27/09/2018,1,90,554,0,590,09/09/18,09/28/18
87678,-68.361147000000003,-38.928255999999998,APS.Nq.Sa-1213,APS.NQ.SA-1213,,CONVENCIONAL,No informado,lajas,,1885,279,EXPLOTACION,DESARROLLO,Gasifero,08/08/2012,24/08/2012,29/09/2012,04/10/2012,1,44,97,114,115,09/29/12,10/03/12
97000,-68.621419000000003,-38.863070999999998,TPT.Nq.PS.x-1018(d),TPT.NQ.PS.X-1018,,NO CONVENCIONAL,TIGHT,los molles,,2637,664,EXPLORACION,EXPLORACION,Gasifero,08/10/2017,28/10/2017,28/10/2017,06/01/2018,1,425,759,0,929,12/29/17,12/29/17
94852,-69.283372999999997,-38.612631000000000,YPF.Nq.RDM-136(d),YPF.NQ.RDM-136,,NO CONVENCIONAL,TIGHT,mulichinco,,1970,511,EXPLOTACION,DESARROLLO,Gasifero,09/04/2016,23/04/2016,29/04/2016,06/05/2016,1,266,586,0,692,05/01/16,05/01/16
101026,-67.639475000000004,-38.845568000000000,APS.RN.LMa.a-1016		,APS.RN.LMA.A-1016,,NO CONVENCIONAL,TIGHT,lajas,,3430,439,EXPLOTACION,AVANZADA,Gasifero,10/01/2022,14/02/2022,22/03/2022,01/04/2022,1,40,157,103,173,03/21/22,04/01/22
100413,-68.425310999999994,-38.863014000000000,APS.Nq.ADC-1043(d),APS.NQ.ADC-1043,,CONVENCIONAL,No informado,lajas,,2603,462,EXPLOTACION,DESARROLLO,Gasifero,10/06/2021,04/07/2021,09/07/2021,30/07/2021,1,28,80,67,91,07/09/21,07/30/21
83625,-68.447316999999998,-38.919556000000000,APS.Nq.Sa-1171,APS.NQ.SA-1171,,CONVENCIONAL,No informado,lajas,,1848,336,EXPLOTACION,DESARROLLO,Gasifero,11/01/2010,19/01/2010,09/02/2010,16/02/2010,1,30,65,65,77,02/08/10,02/15/10
48243,-68.367656999999994,-38.916507000000003,YPF.Nq.Sa-5,YPF.NQ.SA-5,,CONVENCIONAL,No informado,tordillo,,2055,272,EXPLOTACION,DESARROLLO,Gasifero,11/03/1968,10/05/1968,02/06/1968,06/07/1968,1,18,39,41,46,06/29/15,06/13/15
96203,-67.765735000000006,-38.423209000000000,TPT.RN.LC.x-1(d),TPT.RN.LC.X-1,,CONVENCIONAL,No informado,precuyo,,3076,505,EXPLORACION,EXPLORACION,Gasifero,12/02/2017,06/03/2017,28/04/2017,05/05/2017,1,171,130,0,199,02/04/22,02/04/22
94012,-69.280482000000006,-38.601249000000003,YPF.Nq.RDM-80(d),YPF.NQ.RDM-80,,NO CONVENCIONAL,TIGHT,mulichinco,,1936,490,EXPLOTACION,DESARROLLO,Gasifero,12/09/2015,25/09/2015,15/10/2015,29/10/2015,1,226,564,0,654,10/18/15,10/18/15
48199,-68.261714999999995,-38.926478000000003,APS.Nq.Sa-1095,APS.NQ.SA-1095,,CONVENCIONAL,No informado,tordillo,,2640,291,EXPLOTACION,DESARROLLO,Gasifero,14/03/2004,01/04/2004,20/05/2004,06/06/2004,1,18,63,42,70,01/07/10,01/18/10
93374,-69.324854999999999,-38.574997000000003,YPF.Nq.RDM-66(d),YPF.NQ.RDM-66,,NO CONVENCIONAL,TIGHT,mulichinco,,2019,691,EXPLOTACION,DESARROLLO,Gasifero,14/04/2015,05/05/2015,11/06/2015,27/06/2015,1,203,632,0,713,06/05/15,06/05/15
81974,-69.183250999999998,-39.083191999999997,AEA.NQ.RCo-1029d,AEA.NQ.RCO-1029,,NO CONVENCIONAL,TIGHT,precuyo,,2700,574,EXPLOTACION,DESARROLLO,Gasifero,14/09/2008,12/10/2008,12/10/2008,22/04/2009,1,1545,380,0,998,08/09/10,08/09/10
97840,-67.649721999999997,-38.848889000000000,APS.RN.LMa.a-1002,APS.RN.LMA.A-1002,,NO CONVENCIONAL,TIGHT,lajas,,3539,455,EXPLOTACION,AVANZADA,Gasifero,15/08/2018,13/09/2018,06/10/2018,16/10/2018,1,72,158,174,187,10/06/18,10/16/18
100169,-67.646980999999997,-38.841603999999997,APS.RN.LMa-1015,APS.RN.LMA-1015,,NO CONVENCIONAL,TIGHT,lajas,,3491,441,EXPLOTACION,DESARROLLO,Gasifero,15/12/2020,27/01/2021,24/03/2021,02/04/2021,1,58,106,104,129,03/26/21,04/02/21
100218,-67.658868999999996,-38.853368000000003,APS.RN.LMa-1018,APS.RN.LMA-1018,,NO CONVENCIONAL,TIGHT,lajas,,3505,457,EXPLOTACION,DESARROLLO,Gasifero,16/03/2021,19/04/2021,02/05/2021,13/05/2021,1,82,174,162,207,05/02/21,05/13/21
92353,-69.276089999999996,-38.578187999999997,YPF.Nq.RDM-35,YPF.NQ.RDM-35,,NO CONVENCIONAL,TIGHT,mulichinco,,1843,605,EXPLOTACION,DESARROLLO,Gasifero,16/09/2014,11/10/2014,10/11/2014,06/12/2014,1,220,623,0,711,11/17/14,11/17/14
94414,-69.349877000000006,-38.612462000000001,YPF.Nq.RDM-87(d),YPF.NQ.RDM-87,,NO CONVENCIONAL,TIGHT,mulichinco,,1978,606,EXPLOTACION,DESARROLLO,Gasifero,16/11/2015,30/11/2015,20/12/2015,07/01/2016,1,219,586,0,673,12/28/15,12/28/15
89681,-68.476473999999996,-38.892952000000001,APS.Nq.Sa-1218,APS.NQ.SA-1218,,CONVENCIONAL,No informado,tordillo,,2280,478,EXPLOTACION,DESARROLLO,Gasifero,17/11/2013,03/12/2013,03/01/2014,07/01/2014,1,18,43,53,50,01/03/14,01/08/14
98504,-67.768122000000005,-38.420447000000003,TPT.RN.LC.a-2(d),TPT.RN.LC.A-2,,CONVENCIONAL,No informado,los molles,,3250,506,EXPLOTACION,AVANZADA,Gasifero,18/03/2019,16/04/2019,16/04/2019,16/04/2019,1,0,0,0,0,11/06/21,11/06/21
97980,-67.664760999999999,-38.839469000000001,APS.RN.LMa-1003,APS.RN.LMA-1003,,NO CONVENCIONAL,TIGHT,lajas,,3507,462,EXPLOTACION,DESARROLLO,Gasifero,18/09/2018,25/10/2018,07/11/2018,16/11/2018,1,94,186,229,224,11/07/18,11/16/18
94635,-69.411315000000002,-38.621425000000002,YPF.Nq.RDM-98(d),YPF.NQ.RDM-98,,NO CONVENCIONAL,TIGHT,mulichinco,,1826,580,EXPLOTACION,DESARROLLO,Gasifero,19/01/2016,02/02/2016,25/02/2016,07/03/2016,1,224,586,0,675,03/01/16,03/01/16
94021,-67.888749000000004,-38.998840999999999,YSR.RN.EFON.x-1(d),YSR.RN.EFON.X-1,,NO CONVENCIONAL,TIGHT,lajas,,3840,251,EXPLOTACION,DESARROLLO,Gasifero,19/06/2015,30/07/2015,06/08/2015,11/09/2015,1,113,188,0,233,08/10/15,08/10/15
84898,-68.711470000000006,-38.832994999999997,TPT.Nq.PdT.x-1,TPT.NQ.PDT.X-1,,CONVENCIONAL,No informado,lotena,,1856,571,EXPLORACION,EXPLORACION,Gasifero,19/09/2010,05/10/2010,22/12/2010,29/12/2010,1,13,74,0,79,12/29/10,12/29/10
93520,-69.350358999999997,-38.612212000000000,YPF.Nq.RDM-88(d),YPF.NQ.RDM-88,,NO CONVENCIONAL,TIGHT,mulichinco,,1949,606,EXPLOTACION,DESARROLLO,Gasifero,21/05/2015,09/06/2015,30/06/2015,18/07/2015,1,226,928,0,1018,07/03/15,07/03/15
94224,-69.428623999999999,-38.603912999999999,YPF.Nq.RDM-97(d),YPF.NQ.RDM-97,,NO CONVENCIONAL,TIGHT,mulichinco,,1871,648,EXPLOTACION,DESARROLLO,Gasifero,21/09/2015,08/10/2015,17/11/2015,08/12/2015,1,204,586,0,667,11/22/15,11/22/15
94409,-69.382666000000000,-38.613827999999998,YPF.Nq.RDM-106(d),YPF.NQ.RDM-106,,NO CONVENCIONAL,TIGHT,mulichinco,,1943,638,EXPLOTACION,DESARROLLO,Gasifero,21/11/2015,08/12/2015,02/01/2016,17/01/2016,1,226,586,0,676,01/04/16,01/04/16
101017,-69.534927999999994,-37.817731000000002,APS.Nq.PNO.x-3,APS.NQ.PNO.X-3,,NO CONVENCIONAL,SHALE,vaca muerta,,2970,971,EXPLORACION,EXPLORACION,Gasifero,22/09/2021,28/11/2021,04/04/2022,17/04/2022,1,204,1677,0,1759,04/04/22,04/17/22
86407,-68.417246000000006,-38.930692000000001,APS.Nq.SC-1019,APS.NQ.SC-1019,,CONVENCIONAL,No informado,centenario,,1250,297,EXPLOTACION,AVANZADA,Gasifero,22/10/2011,01/11/2011,20/11/2011,04/12/2011,1,13,32,30,37,11/20/11,12/04/11
96076,-69.394125000000003,-38.629978999999999,YPF.Nq.RDM-117(d),YPF.NQ.RDM-117,,NO CONVENCIONAL,TIGHT,mulichinco,,1870,619,EXPLOTACION,DESARROLLO,Gasifero,24/02/2017,10/03/2017,15/03/2017,04/04/2017,1,177,459,0,530,03/28/17,03/28/17
94853,-69.329674999999995,-38.602964000000000,YPF.Nq.RDM-92(d),YPF.NQ.RDM-92,,NO CONVENCIONAL,TIGHT,mulichinco,,1854,503,EXPLOTACION,DESARROLLO,Gasifero,24/03/2016,09/04/2016,14/04/2016,29/04/2016,1,269,586,0,693,04/16/16,04/16/16
88543,-68.441180000000003,-38.931240000000003,APS.Nq.SC-1024,APS.NQ.SC-1024,,CONVENCIONAL,No informado,centenario,,1400,341,EXPLOTACION,DESARROLLO,Gasifero,24/10/2012,02/11/2012,17/02/2013,01/03/2013,1,19,58,42,66,02/17/13,03/02/13
94711,-69.332814999999997,-38.614666000000000,YPF.Nq.RDM-124(d),YPF.NQ.RDM-124,,NO CONVENCIONAL,TIGHT,mulichinco,,1847,552,EXPLOTACION,DESARROLLO,Gasifero,25/02/2016,10/03/2016,16/03/2016,27/03/2016,1,228,586,0,677,03/19/16,03/19/16
100289,-67.679723999999993,-38.831403999999999,APS.RN.LMa-1005,APS.RN.LMA-1005,,NO CONVENCIONAL,TIGHT,lajas,,3555,449,EXPLOTACION,DESARROLLO,Gasifero,25/04/2021,29/05/2021,04/06/2021,19/06/2021,1,87,160,178,195,06/04/21,06/19/21
99487,-68.441446999999997,-38.906382999999998,APS.Nq.Sa-1274	,APS.NQ.SA-1274,,NO CONVENCIONAL,TIGHT,los molles,,2010,345,EXPLOTACION,DESARROLLO,Gasifero,25/11/2019,21/12/2019,03/01/2020,08/01/2020,1,22,59,68,68,01/05/20,01/05/20
99229,-68.413342999999998,-38.915987999999999,APS.Nq.ADC.a-1036		,APS.NQ.ADC.A-1036,,CONVENCIONAL,No informado,punta rosada,,2520,476,EXPLOTACION,AVANZADA,Gasifero,26/06/2019,13/09/2019,28/09/2019,06/10/2019,1,28,70,64,81,09/28/19,10/06/19
90424,-68.475887999999998,-38.900651000000003,APS.Nq.Sa-1215,APS.NQ.SA-1215,,CONVENCIONAL,No informado,lajas,,2100,412,EXPLOTACION,DESARROLLO,Gasifero,26/10/2013,13/11/2013,02/12/2013,07/12/2013,1,45,114,101,132,12/01/13,12/08/13
93070,-69.319387000000006,-38.563426000000000,YPF.Nq.RDM-63(d),YPF.NQ.RDM-63,,NO CONVENCIONAL,TIGHT,mulichinco,,1994,712,EXPLOTACION,DESARROLLO,Gasifero,27/02/2015,21/03/2015,03/04/2015,22/04/2015,1,227,586,0,676,04/07/15,04/07/15
79306,-67.764723000000004,-38.454543999999999,TPT.RN.LA.x-1,TPT.RN.LA.X-1,,CONVENCIONAL,No informado,los molles,,3338,513,EXPLORACION,EXPLORACION,Gasifero,27/11/2007,23/12/2007,03/02/2008,15/02/2008,1,15,79,0,85,04/21/19,04/21/19
